dataSourceId|identifier|industry|requiredLanguage|datePosted|firstSeen|lastSeen|minValue|maxValue|title|hiringOrganization|jobLocation|description|python|advanced computing|programming|computational systems|coding|cloud computing|databases|data management|data engineering|data mining|data formats|linked data|information extraction|stream processing|enterprise process|business intelligence|data anonymisation|semantics|schema|data licensing|data quality|data governance|data science|big data|open data|machine learning|social network analysis|inference|reasoning|process mining|Linear algebra|Calculus|Mathematics|Statistics|Probability|RStudio|Data analytics|Data analysis|data visualisation|infographics|interaction|data mapping|data stories|data journalism|d3js|tableau
stackoverflow|http://careers.stackoverflow.com/jobs/91550/frontend-developer-visualization-expert-zalando-se|Unknown|ns|2015-09-03T15:43:34|||2|2|Frontend Developer /Visualization Expert at Zalando SE (Berlin, Germany)|Zalando SE|Berlin, Germany||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91682/big-data-architect-zalando-se|Unknown|ns|2015-09-03T15:43:34|||1|5|Big Data Architect at Zalando SE (Berlin, Germany)|Zalando SE|Berlin, Germany||1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91412/software-engineer-recommender-systems-junior-zalando-se|Unknown|ns|2015-09-03T10:43:34|||1|1|Software Engineer, Recommender Systems (Junior, Senior) at Zalando SE (Berlin, Germany)|Zalando SE|Berlin, Germany||0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/89441/newsroom-developer-front-end-interactive-financial-times|Unknown|ns|2015-09-02T16:43:35|||1|1|Newsroom Developer (Front-end Interactive) at Financial Times (London, UK)|Financial Times|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96891/lead-full-stack-developer-cupris-health|Unknown|ns|2015-09-02T15:43:35|||1|1|Lead Full Stack Developer at Cupris Health (London, UK)|Cupris Health|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/94455/data-engineer-python-postgresql-and-redis-lyst|Unknown|ns|2015-09-02T14:43:34|||1|3|Data Engineer - Python, PostgreSQL and Redis at Lyst (London, UK)|Lyst|London, UK||3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96884/data-scientist-hf-cdi-paris-mosaïc-finance|Unknown|ns|2015-09-02T14:43:34|||1|1|Data Scientist (HF) - CDI/Paris at Mosaïc Finance (Paris, France)|Mosaïc Finance|Paris, France||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96852/database-programmer-and-developer-university-of-oxford|Unknown|ns|2015-09-02T09:43:35|||1|1|Database Programmer and Developer at University of Oxford (UK)|University of Oxford|UK||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96796/fashion-plusbig-data-startup-looking-for-backend-stylesage-fashion-meets-big|Unknown|ns|2015-09-01T18:43:34|||1|1|Fashion+Big Data Startup looking for Backend Engineer, Madrid at StyleSage - Fashion meets Big Data (Madrid, Spain)|StyleSage - Fashion meets Big Data|Madrid, Spain||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96770/big-data-engineer-kpn|Unknown|ns|2015-09-01T15:43:34|||1|2|(Big) Data Engineer at KPN (The Hague, Netherlands)|KPN|The Hague, Netherlands||0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96763/software-engineer-java-embl-ebi|Unknown|ns|2015-09-01T14:43:34|||1|1|Software Engineer (Java) at EMBL-EBI (Hinxton, UK)|EMBL-EBI|Hinxton, UK||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96765/software-engineer-web-development-brandcrumb|Unknown|ns|2015-09-01T14:43:34|||1|1|Software Engineer- Web Development at Brandcrumb (Barcelona, Spain)|Brandcrumb|Barcelona, Spain||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96750/senior-php-developer-datto-emea|Unknown|ns|2015-09-01T13:43:34|||1|1|Senior PHP Developer at Datto EMEA (Reading, Regne Unit)|Datto EMEA|Reading, Regne Unit||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96752/systems-engineer-amazon|Unknown|ns|2015-09-01T13:43:33|||1|1|Systems Engineer at Amazon (Dublin, Ireland)|Amazon|Dublin, Ireland||1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96642/full-stack-engineer-budapest-prezicom|Unknown|ns|2015-08-31T10:43:35|||1|1|Full Stack Engineer - Budapest at Prezi.com (Budapest, Magyarország)|Prezi.com|Budapest, Magyarország||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96630/data-scientist-swisscom-ag|Unknown|ns|2015-08-31T07:43:34|||3|3|Data Scientist at Swisscom AG (Liebefeld, Schweiz)|Swisscom AG|Liebefeld, Schweiz||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91955/js-engineer-london-office-based-monetate-ltd|Unknown|ns|2015-08-30T14:43:34|||1|1|JS Engineer, London office based at Monetate, Ltd. (London, UK)|Monetate, Ltd.|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/84716/senior-frontend-engineer-for-onefootball-onefootball-gmbh|Unknown|ns|2015-08-30T14:43:33|||1|1|Senior Frontend Engineer for Onefootball at Onefootball GmbH (Berlin, Deutschland)|Onefootball GmbH|Berlin, Deutschland||0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/93342/web-software-engineer-equities-technology-bats-chi-x-europe|Unknown|ns|2015-08-30T10:43:35|||1|1|Web Software Engineer - Equities Technology at BATS Chi-X Europe (London, UK)|BATS Chi-X Europe|London, UK||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96583/quality-assurance-developer-ontoit-holdings-ltd|Unknown|ns|2015-08-29T15:43:35|||1|1|Quality Assurance Developer at Ontoit Holdings Ltd (London, UK)|Ontoit Holdings Ltd|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/88462/communication-news-and-realtime-applications-bloomberg-lp|Unknown|ns|2015-08-29T13:43:34|||1|1|Communication, News, And Realtime Applications And Services Developer (C++) at Bloomberg LP (London, UK)|Bloomberg LP|London, UK||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/88463/software-infrastructure-developer-c-plus-plus-bloomberg-lp|Unknown|ns|2015-08-29T13:43:34|||1|1|Software Infrastructure Developer (C++) at Bloomberg LP (London, UK)|Bloomberg LP|London, UK||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/84569/early-stage-career-java-software-engineer-kobalt-music-group|Unknown|ns|2015-08-29T12:43:33|||2|2|Early Stage Career - Java Software Engineer at Kobalt Music Group (London, UK)|Kobalt Music Group|London, UK||0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91813/python-software-developer-to-help-build-our-betbright|Unknown|ns|2015-08-29T12:43:33|||1|2|Python Software Developer to Help Build Our Betting Platform! at BetBright (Dublin, Ireland)|BetBright|Dublin, Ireland||2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91390/qa-engineer-adbrain|Unknown|ns|2015-08-29T11:43:35|||1|1|QA Engineer at Adbrain (London, UK)|Adbrain|London, UK||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/84562/c-sharp-net-developer-dealogic|Unknown|ns|2015-08-29T11:43:33|||1|1|c#  / .net Developer at Dealogic (London, UK)|Dealogic|London, UK||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/81824/software-engineer-lyst|Unknown|ns|2015-08-29T04:43:34|||1|2|Software Engineer at Lyst (London, UK)|Lyst|London, UK||2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96593/product-designer-ux-and-visual-pivotal-labs|Unknown|ns|2015-08-28T19:43:35|||1|1|Product Designer - UX and Visual at Pivotal Labs (Dublin, Ireland)|Pivotal Labs|Dublin, Ireland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96575/mid-level-backend-developer-onno-media-ltd|Unknown|ns|2015-08-28T16:43:35|||2|2|Mid-Level Backend Developer at Onno Media Ltd (Bath, UK)|Onno Media Ltd|Bath, UK||2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96562/software-developer-java-tracsis-plc|Unknown|ns|2015-08-28T15:43:35|||1|1|Software Developer Java at Tracsis plc (Manchester, UK)|Tracsis plc|Manchester, UK||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/94137/senior-engineer-image-processing-and-data-qiagen-instruments-ag|Unknown|ns|2015-08-28T15:43:34|||1|1|Senior Engineer Image Processing and Data Analytics (m/w) at Qiagen Instruments AG (Hombrechtikon, Schweiz)|Qiagen Instruments AG|Hombrechtikon, Schweiz||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96570/data-quality-analyst-sainsburys|Unknown|ns|2015-08-28T15:43:34|||1|4|Data Quality Analyst at Sainsbury's (London, UK)|Sainsbury's|London, UK||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96564/ground-breaking-social-enterprise-seeks-full-social-finance-ltd|Unknown|ns|2015-08-28T15:43:33|||1|1|Ground-breaking Social Enterprise Seeks - Full Stack Engineer at Social Finance Ltd (London, UK)|Social Finance Ltd|London, UK||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96565/software-developer-planning-and-scheduling-tracsis-plc|Unknown|ns|2015-08-28T15:43:33|||1|1|Software Developer - Planning and Scheduling Systems at Tracsis plc (Leeds, UK)|Tracsis plc|Leeds, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96557/machine-learning-engineer-importio|Unknown|ns|2015-08-28T14:43:34|||1|3|Machine Learning Engineer at import.io (London, UK)|import.io|London, UK||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96148/data-visualization-engineer-javascript-timetric|Unknown|ns|2015-08-28T13:43:34|||1|1|Data visualization engineer: Javascript at Timetric (London, UK)|Timetric|London, UK||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96555/sql-dba-use-your-sql-expertise-to-help-us-keep-transport-for-london|Unknown|ns|2015-08-28T13:43:34|||1|1|SQL DBA - use your SQL expertise to help us keep London moving! at Transport for London (London, UK)|Transport for London|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/83479/java-software-developer-adclear-gmbh|Unknown|ns|2015-08-28T11:43:35|||2|2|Java software developer at AdClear GmbH (Berlin, Deutschland)|AdClear GmbH|Berlin, Deutschland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/87106/data-engineer-m-f-project-a-ventures|Unknown|ns|2015-08-28T08:43:34|||1|1|Data Engineer (m/f) at Project A Ventures (Berlin, Germany)|Project A Ventures|Berlin, Germany||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96540/data-scientist-rijksoverheid|Unknown|ns|2015-08-28T08:43:34|||1|2|Data scientist at Rijksoverheid (The Hague, Netherlands)|Rijksoverheid|The Hague, Netherlands||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/84421/operations-engineer-cloudreach-europe-limited|Unknown|ns|2015-08-28T06:43:33|||1|1|Operations Engineer at Cloudreach Europe Limited (Edinburgh, UK)|Cloudreach Europe Limited|Edinburgh, UK||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/94028/automation-quality-assurance-engineer-vmware-bulgaria|Unknown|ns|2015-08-27T15:43:35|||1|1|Automation Quality Assurance Engineer at VMware Bulgaria (Sofia, Bulgaria)|VMware Bulgaria|Sofia, Bulgaria||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96482/senior-python-engineer-backend-mirantis-inc|Unknown|ns|2015-08-27T15:43:35|||1|1|Senior Python Engineer (Backend) at Mirantis, Inc. (Pozna, Polska) (allows remote)|Mirantis, Inc.|Poznań, Polska||1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/94017/senior-java-back-end-software-engineer-vmware-bulgaria|Unknown|ns|2015-08-27T14:43:35|||1|4|Senior Java Back-End Software Engineer at VMware Bulgaria (Sofia, Bulgaria)|VMware Bulgaria|Sofia, Bulgaria||2|0|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96453/senior-java-and-c-developer-architect-for-telco-mcentric|Unknown|ns|2015-08-27T13:43:35|||1|1|Senior Java and C Developer/Architect for Telco Big Data Pioneer at mCentric (Las Rozas, Spain) (allows remote)|mCentric|Las Rozas, Spain||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96454/senior-developer-manager-with-java-and-sql-for-mcentric|Unknown|ns|2015-08-27T13:43:34|||2|2|Senior Developer / Manager with Java and SQL for Telco Big Data Pioneer at mCentric (Las Rozas, Spain) (allows remote)|mCentric|Las Rozas, Spain||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96440/consultants-developer-m-w-deutschlandweit-codecentric-ag|Unknown|ns|2015-08-27T12:43:35|||1|1|Consultants / Developer (m/w), deutschlandweit at codecentric AG (Düsseldorf, Germany)|codecentric AG|Düsseldorf, Germany||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/84092/software-engineer-team-lead-hadoop-trivago-gmbh|Unknown|ns|2015-08-27T12:43:34|||1|2|Software Engineer Team Lead - Hadoop at trivago GmbH (Düsseldorf, Deutschland)|trivago GmbH|Düsseldorf, Deutschland||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96439/quant-hedgefund-in-jersey-channel-islands-altis-partners|Unknown|ns|2015-08-27T12:43:34|||1|1|Quant HedgeFund in Jersey, Channel Islands looking for C# .Net Developers at Altis Partners (St Helier, Jersey)|Altis Partners|St Helier, Jersey||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96429/big-data-java-developer-talex|Unknown|ns|2015-08-27T09:43:34|||2|2|Big Data Java Developer at Talex (London, UK)|Talex|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96432/big-data-devops-engineer-godatadriven|Unknown|ns|2015-08-27T09:43:34|||1|1|Big Data DevOps Engineer at GoDataDriven (Amsterdam, Netherlands)|GoDataDriven|Amsterdam, Netherlands||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96418/big-data-developer-adcash-oü|Unknown|ns|2015-08-27T06:43:34|||1|2|Big Data Developer at Adcash OÜ (Sofia, Bulgaria)|Adcash OÜ|Sofia, Bulgaria||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96351/etl-dwh-engineer-picnic|Unknown|ns|2015-08-26T13:43:34|||1|1|ETL / DWH Engineer at Picnic (Amsterdam, Netherlands)|Picnic|Amsterdam, Netherlands||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/81714/senior-backend-engineer-falcon-social|Unknown|ns|2015-08-26T10:43:35|||1|1|Senior Backend Engineer at Falcon Social (Copenhagen, Denmark)|Falcon Social|Copenhagen, Denmark||1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/81713/senior-frontend-engineer-falcon-social|Unknown|ns|2015-08-26T09:43:35|||1|1|Senior Frontend Engineer at Falcon Social (Copenhagen, Denmark)|Falcon Social|Copenhagen, Denmark||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/93697/php-developer-cto-skipassgo-srl|Unknown|ns|2015-08-26T08:43:33|||1|1|PHP DEVELOPER - CTO at SkipassGo srl (Trento, Italy)|SkipassGo srl|Trento, Italy||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96244/ios-developer-fling|Unknown|ns|2015-08-25T11:43:35|||1|1|iOS Developer at Fling (London, UK)|Fling|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/87663/stream-techstars-senior-python-developer-stream-inc|Unknown|ns|2015-08-24T15:43:34|||1|1|Stream (Techstars) - Senior Python developer at Stream INC (Amsterdam, Netherlands)|Stream INC|Amsterdam, Netherlands||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/96159/software-engineer-python-specialist-job-ref-19-first-light-fusion-ltd|Unknown|ns|2015-08-24T14:43:33|||1|5|Software Engineer  Python Specialist  Job Ref 19 at First Light Fusion Ltd (Begbroke, UK)|First Light Fusion Ltd|Begbroke, UK||5|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/93829/team-lead-platform-watty-ab|Unknown|ns|2015-08-24T10:43:35|||1|1|Team Lead Platform at Watty AB (Stockholm, Sweden)|Watty AB|Stockholm, Sweden||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/95842/polyglot-artisan-engineer-lshift-ltd|Unknown|ns|2015-08-24T10:43:35|||1|1|Polyglot / Artisan Engineer at LShift Ltd (London, UK)|LShift Ltd|London, UK||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/91481/senior-engineering-manager-machine-learning-quantcast|Unknown|ns|2015-08-24T02:43:34|||1|3|Senior Engineering Manager - Machine Learning at Quantcast (London, UK)|Quantcast|London, UK||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
stackoverflow|http://careers.stackoverflow.com/jobs/71950/big-data-engineers-betsson-group|Unknown|ns|2015-08-23T10:43:34|||4|4|Big Data Engineers at Betsson Group (Ta' Xbiex, Malta)|Betsson Group|Ta' Xbiex, Malta||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
